Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Day,Order_Month,Order_Year,Ship_Day,Ship_Month,Ship_Year,Shipping_Delay,Profit_Margin
2331,Ca-2016-155187,2016-09-24,2016-09-26,Second Class,La-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,Off-St-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,2.94,24,September,2016,26,September,2016,2,0.07
2332,Ca-2016-155187,2016-09-24,2016-09-26,Second Class,La-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,Off-Pa-10000380,Office Supplies,Paper,"Rediform Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,0.0,20.85,24,September,2016,26,September,2016,2,0.5
2333,Ca-2017-169285,2017-03-21,2017-03-25,Standard Class,Rw-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,Off-Pa-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0.0,133.15,21,March,2017,25,March,2017,4,0.48
2334,Ca-2017-169285,2017-03-21,2017-03-25,Standard Class,Rw-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,Off-Pa-10004971,Office Supplies,Paper,Xerox 196,5.78,1,0.0,2.83,21,March,2017,25,March,2017,4,0.49
2335,Ca-2014-140886,2014-09-30,2014-04-10,Standard Class,Kw-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,Off-Ap-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.22,6,0.2,11.25,30,September,2014,10,April,2014,-173,0.16
2336,Ca-2017-152695,2017-10-12,2017-10-12,Same Day,Cc-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,Off-En-10004030,Office Supplies,Envelopes,Convenience Packs Of Business Envelopes,10.86,3,0.0,5.1,12,October,2017,12,October,2017,0,0.47
2337,Ca-2017-152695,2017-10-12,2017-10-12,Same Day,Cc-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,Off-Ap-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector With Fax/Modem Protection,426.79,7,0.0,123.77,12,October,2017,12,October,2017,0,0.29
2338,Ca-2014-110639,2014-08-23,2014-08-23,Same Day,Rh-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,Off-Pa-10003936,Office Supplies,Paper,Xerox 1994,25.92,4,0.0,12.44,23,August,2014,23,August,2014,0,0.48
2339,Ca-2014-110639,2014-08-23,2014-08-23,Same Day,Rh-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,Off-Pa-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards And Labels,45.92,4,0.0,22.5,23,August,2014,23,August,2014,0,0.49
2340,Ca-2014-121727,2014-08-19,2014-08-24,Standard Class,Jk-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,Off-Ar-10004930,Office Supplies,Art,Turquoise Lead Holder With Pocket Clip,10.72,2,0.2,1.74,19,August,2014,24,August,2014,5,0.16
2341,Ca-2016-137736,2016-10-11,2016-11-15,Standard Class,Dc-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,Off-Ar-10004999,Office Supplies,Art,Newell 315,41.86,7,0.0,10.46,11,October,2016,15,November,2016,35,0.25
2342,Us-2014-143231,2014-12-31,2015-03-01,First Class,Gm-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,Fur-Fu-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.38,31,December,2014,1,March,2015,60,0.37
2343,Us-2014-143231,2014-12-31,2015-03-01,First Class,Gm-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,Tec-Ac-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted Usb Flash Drive - 16 Gb,113.97,3,0.0,27.35,31,December,2014,1,March,2015,60,0.24
2344,Us-2014-155894,2014-07-26,2014-07-30,Second Class,Cl-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,Off-St-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.55,3,0.2,-29.34,26,July,2014,30,July,2014,4,-0.24
2345,Ca-2016-119025,2016-02-22,2016-02-28,Standard Class,Pv-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Off-Ap-10001205,Office Supplies,Appliances,Belkin 5 Outlet Surgemaster Power Centers,490.32,9,0.0,137.29,22,February,2016,28,February,2016,6,0.28
2346,Ca-2016-159373,2016-03-13,2016-03-18,Standard Class,Lt-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Off-Pa-10000659,Office Supplies,Paper,"Tops Carbonless Receipt Book, Four 2-3/4 X 7-1/4 Money Receipts Per Page",70.08,5,0.2,24.53,13,March,2016,18,March,2016,5,0.35
2347,Ca-2016-159373,2016-03-13,2016-03-18,Standard Class,Lt-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Off-Bi-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.27,2,0.8,-2.16,13,March,2016,18,March,2016,5,-1.7
2348,Ca-2016-159373,2016-03-13,2016-03-18,Standard Class,Lt-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Fur-Ta-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.58,5,0.3,0.0,13,March,2016,18,March,2016,5,0.0
2349,Ca-2017-109701,2017-02-12,2017-03-12,Same Day,Am-10360,Alice Mccarthy,Corporate,United States,Los Angeles,California,90032,West,Off-Bi-10004187,Office Supplies,Binders,3-Ring Staple Pack,9.02,6,0.2,3.16,12,February,2017,12,March,2017,28,0.35
2350,Ca-2017-109701,2017-02-12,2017-03-12,Same Day,Am-10360,Alice Mccarthy,Corporate,United States,Los Angeles,California,90032,West,Off-Bi-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.46,2,0.2,22.57,12,February,2017,12,March,2017,28,0.32
2351,Ca-2017-109701,2017-02-12,2017-03-12,Same Day,Am-10360,Alice Mccarthy,Corporate,United States,Los Angeles,California,90032,West,Off-Pa-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 Per Page",10.86,2,0.0,5.32,12,February,2017,12,March,2017,28,0.49
2352,Ca-2017-109701,2017-02-12,2017-03-12,Same Day,Am-10360,Alice Mccarthy,Corporate,United States,Los Angeles,California,90032,West,Off-Ap-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.25,12,February,2017,12,March,2017,28,0.28
2353,Ca-2017-109701,2017-02-12,2017-03-12,Same Day,Am-10360,Alice Mccarthy,Corporate,United States,Los Angeles,California,90032,West,Off-Ar-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0.0,5.04,12,February,2017,12,March,2017,28,0.5
2354,Ca-2015-111514,2015-08-31,2015-02-09,First Class,Sc-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Fur-Bo-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.83,7,0.15,200.95,31,August,2015,9,February,2015,-203,0.13
2355,Ca-2015-111514,2015-08-31,2015-02-09,First Class,Sc-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Off-Bi-10002735,Office Supplies,Binders,Gbc Prestige Therm-A-Bind Covers,137.24,5,0.2,46.32,31,August,2015,9,February,2015,-203,0.34
2356,Ca-2015-111514,2015-08-31,2015-02-09,First Class,Sc-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Tec-Ac-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 Gb,36.51,1,0.0,15.7,31,August,2015,9,February,2015,-203,0.43
2357,Ca-2015-111514,2015-08-31,2015-02-09,First Class,Sc-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Tec-Ma-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.98,3,0.2,80.99,31,August,2015,9,February,2015,-203,0.34
2358,Us-2014-148838,2014-03-17,2014-03-21,Standard Class,Cp-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Fur-Ta-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.75,7,0.4,-447.59,17,March,2014,21,March,2014,4,-0.28
2359,Us-2014-148838,2014-03-17,2014-03-21,Standard Class,Cp-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Fur-Ta-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.58,4,0.4,-553.65,17,March,2014,21,March,2014,4,-0.52
2360,Us-2014-148838,2014-03-17,2014-03-21,Standard Class,Cp-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Fur-Ta-10004175,Furniture,Tables,"Hon 30"" X 60"" Table With Locking Drawer",613.91,3,0.4,-122.78,17,March,2014,21,March,2014,4,-0.2
2361,Us-2014-148838,2014-03-17,2014-03-21,Standard Class,Cp-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Off-Pa-10002960,Office Supplies,Paper,Xerox 1926,34.86,7,0.0,16.38,17,March,2014,21,March,2014,4,0.47
2362,Us-2014-148838,2014-03-17,2014-03-21,Standard Class,Cp-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Off-Pa-10000919,Office Supplies,Paper,Xerox 1918,155.04,4,0.0,75.97,17,March,2014,21,March,2014,4,0.49
2363,Ca-2017-136497,2017-04-16,2017-04-20,Standard Class,Rf-19840,Roy Französisch,Consumer,United States,Columbus,Ohio,43229,East,Off-Bi-10001553,Office Supplies,Binders,Spinevue Locking Slant-D Ring Binders By Cardinal,13.71,5,0.7,-10.05,16,April,2017,20,April,2017,4,-0.73
2364,Us-2016-108637,2016-03-13,2016-03-18,Standard Class,Ab-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,Fur-Fu-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0.0,40.92,13,March,2016,18,March,2016,5,0.32
2365,Us-2016-108637,2016-03-13,2016-03-18,Standard Class,Ab-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,Off-Ap-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.89,13,March,2016,18,March,2016,5,0.28
2366,Us-2016-108637,2016-03-13,2016-03-18,Standard Class,Ab-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,Off-Bi-10004965,Office Supplies,Binders,Ibico Covers For Plastic Or Wire Binding Elements,46.0,4,0.0,20.7,13,March,2016,18,March,2016,5,0.45
2367,Ca-2014-102295,2014-11-24,2014-11-26,Second Class,Eh-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,Fur-Ch-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.71,1,0.2,-18.11,24,November,2014,26,November,2014,2,-0.15
2368,Ca-2017-123659,2017-10-02,2017-02-13,First Class,Mn-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,20735,East,Off-Pa-10002464,Office Supplies,Paper,Hp Office Recycled Paper (20Lb. And 87 Bright),23.12,4,0.0,11.33,2,October,2017,13,February,2017,-231,0.49
2369,Us-2016-129469,2016-09-23,2016-09-27,Standard Class,Kl-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,Fur-Fu-10002298,Furniture,Furnishings,"Rubbermaid Clustermat Chairmats, Mat Size- 66"" X 60"", Lip 20"" X 11"" -90 Degree Angle",532.7,6,0.2,-26.64,23,September,2016,27,September,2016,4,-0.05
2370,Us-2016-129469,2016-09-23,2016-09-27,Standard Class,Kl-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,Off-Ar-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.91,2,0.2,0.31,23,September,2016,27,September,2016,4,0.06
2371,Ca-2017-155152,2017-07-07,2017-09-07,Second Class,Mp-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,2886,East,Tec-Ac-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252.0,4,0.0,93.24,7,July,2017,7,September,2017,62,0.37
2372,Ca-2016-159940,2016-07-07,2016-11-07,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Fur-Fu-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.29,8,0.6,-27.13,7,July,2016,7,November,2016,123,-0.45
2373,Ca-2016-159940,2016-07-07,2016-11-07,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Off-Fa-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips To Go,2.63,1,0.2,0.82,7,July,2016,7,November,2016,123,0.31
2374,Ca-2016-159940,2016-07-07,2016-11-07,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Off-Pa-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.69,9,0.2,7.7,7,July,2016,7,November,2016,123,0.33
2375,Ca-2016-159940,2016-07-07,2016-11-07,Second Class,Bf-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Fur-Ch-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.37,2,0.3,-14.48,7,July,2016,7,November,2016,123,-0.06
2376,Ca-2017-119669,2017-01-24,2017-01-30,Standard Class,Tp-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,30080,South,Off-Fa-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands By Revere,5.67,3,0.0,0.11,24,January,2017,30,January,2017,6,0.02
2377,Us-2014-164616,2014-08-19,2014-08-21,Second Class,Ms-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,Off-Bi-10001718,Office Supplies,Binders,Gbc Docubind P50 Personal Binding Machine,76.78,4,0.7,-58.86,19,August,2014,21,August,2014,2,-0.77
2378,Us-2014-164616,2014-08-19,2014-08-21,Second Class,Ms-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,Off-Su-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.18,2,0.2,1.15,19,August,2014,21,August,2014,2,0.13
2379,Ca-2015-148628,2015-06-12,2015-11-12,Standard Class,Km-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,Off-Pa-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5,0.0,15.06,12,June,2015,12,November,2015,153,0.46
2380,Ca-2016-118052,2016-06-05,2016-10-05,Standard Class,Be-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Off-Fa-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.22,2,0.2,1.71,5,June,2016,5,October,2016,122,0.24
2381,Ca-2016-118052,2016-06-05,2016-10-05,Standard Class,Be-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Off-Pa-10002581,Office Supplies,Paper,Xerox 1951,49.57,2,0.2,15.49,5,June,2016,5,October,2016,122,0.31
2382,Ca-2016-118052,2016-06-05,2016-10-05,Standard Class,Be-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Fur-Fu-10004848,Furniture,Furnishings,Dax Solid Wood Frames,54.71,7,0.2,11.63,5,June,2016,5,October,2016,122,0.21
2383,Us-2017-117534,2017-03-25,2017-03-26,First Class,Cv-12295,Christina Vanderzanden,Consumer,United States,Fresno,California,93727,West,Off-Ap-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet Ac Adapter Model Surge Protectors,176.04,4,0.0,45.77,25,March,2017,26,March,2017,1,0.26
2384,Us-2017-117534,2017-03-25,2017-03-26,First Class,Cv-12295,Christina Vanderzanden,Consumer,United States,Fresno,California,93727,West,Off-Ar-10003087,Office Supplies,Art,Staples In Misc. Colors,16.02,9,0.0,4.49,25,March,2017,26,March,2017,1,0.28
2385,Us-2017-117534,2017-03-25,2017-03-26,First Class,Cv-12295,Christina Vanderzanden,Consumer,United States,Fresno,California,93727,West,Off-Bi-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92,4,0.2,62.75,25,March,2017,26,March,2017,1,0.34
2386,Us-2017-117534,2017-03-25,2017-03-26,First Class,Cv-12295,Christina Vanderzanden,Consumer,United States,Fresno,California,93727,West,Tec-Ph-10000141,Technology,Phones,Clearsounds A400,211.17,4,0.2,15.84,25,March,2017,26,March,2017,1,0.08
2387,Us-2017-117534,2017-03-25,2017-03-26,First Class,Cv-12295,Christina Vanderzanden,Consumer,United States,Fresno,California,93727,West,Tec-Co-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2,0.2,60.0,25,March,2017,26,March,2017,1,0.13
2388,Ca-2015-145065,2015-12-12,2015-12-15,First Class,Dk-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,Off-Fa-10001229,Office Supplies,Fasteners,Staples,7.86,2,0.0,3.62,12,December,2015,15,December,2015,3,0.46
2389,Ca-2015-145065,2015-12-12,2015-12-15,First Class,Dk-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,Off-Bi-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.45,2,0.2,8.86,12,December,2015,15,December,2015,3,0.36
2390,Us-2015-127040,2015-06-12,2015-10-12,Standard Class,Sg-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Off-Pa-10004255,Office Supplies,Paper,Xerox 219,6.48,1,0.0,3.11,12,June,2015,12,October,2015,122,0.48
2391,Us-2015-127040,2015-06-12,2015-10-12,Standard Class,Sg-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Off-Pa-10001184,Office Supplies,Paper,Xerox 1903,41.86,7,0.0,20.51,12,June,2015,12,October,2015,122,0.49
2392,Us-2015-127040,2015-06-12,2015-10-12,Standard Class,Sg-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Tec-Ac-10002637,Technology,Accessories,Logitech Vx Revolution Cordless Laser Mouse For Notebooks (Black),1619.91,9,0.0,97.19,12,June,2015,12,October,2015,122,0.06
2393,Us-2015-127040,2015-06-12,2015-10-12,Standard Class,Sg-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Fur-Fu-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92,4,0.0,42.15,12,June,2015,12,October,2015,122,0.37
2394,Ca-2016-128111,2016-03-17,2016-03-23,Standard Class,Cs-12355,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,2148,East,Off-Ar-10000588,Office Supplies,Art,Newell 345,39.68,2,0.0,10.32,17,March,2016,23,March,2016,6,0.26
2395,Ca-2015-137897,2015-11-14,2015-11-19,Standard Class,Pj-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Tec-Ac-10002217,Technology,Accessories,Imation Clip Usb Flash Drive - 8 Gb,37.6,2,0.0,2.26,14,November,2015,19,November,2015,5,0.06
2396,Ca-2015-137897,2015-11-14,2015-11-19,Standard Class,Pj-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Tec-Ac-10001267,Technology,Accessories,Imation 32Gb Pocket Pro Usb 3.0 Flash Drive - 32 Gb - Black - 1 P ...,59.9,2,0.0,23.96,14,November,2015,19,November,2015,5,0.4
2397,Ca-2015-137897,2015-11-14,2015-11-19,Standard Class,Pj-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Off-Pa-10004041,Office Supplies,Paper,"It'S Hot Message Books With Stickers, 2 3/4"" X 5""",37.0,5,0.0,16.65,14,November,2015,19,November,2015,5,0.45
2398,Ca-2017-169264,2017-08-14,2017-08-16,Second Class,Np-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,Off-La-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0.0,2.82,14,August,2017,16,August,2017,2,0.49
2399,Ca-2017-169264,2017-08-14,2017-08-16,Second Class,Np-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,Off-Ar-10000246,Office Supplies,Art,Newell 318,16.68,6,0.0,4.34,14,August,2017,16,August,2017,2,0.26
2400,Ca-2017-147361,2017-09-09,2017-09-15,Standard Class,Sb-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,Off-St-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81,7,0.0,12.58,9,September,2017,15,September,2017,6,0.02
2401,Ca-2017-147361,2017-09-09,2017-09-15,Standard Class,Sb-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,Off-St-10002214,Office Supplies,Storage,X-Rack File For Hanging Folders,56.45,5,0.0,14.68,9,September,2017,15,September,2017,6,0.26
2402,Ca-2017-145877,2017-01-04,2017-04-04,Second Class,As-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Off-St-10000649,Office Supplies,Storage,Hanging Personal Folder File,94.2,6,0.0,23.55,4,January,2017,4,April,2017,90,0.25
2403,Ca-2017-145877,2017-01-04,2017-04-04,Second Class,As-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Off-En-10001990,Office Supplies,Envelopes,Staple Envelope,28.4,5,0.0,13.35,4,January,2017,4,April,2017,90,0.47
2404,Us-2016-110170,2016-09-27,2016-03-10,Standard Class,Hm-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,Fur-Bo-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library In Landvery Oak,956.66,7,0.32,-225.1,27,September,2016,10,March,2016,-201,-0.24
2405,Ca-2017-108574,2017-07-10,2017-11-10,Standard Class,Mg-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,Tec-Ac-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91,9,0.0,200.86,10,July,2017,10,November,2017,123,0.18
